# Frequency - Magnitude - Phase - Real part - Imaginary part
-99800.00252116012 4.6566216022102045e-08 3.130806259461964 -4.656350714493662e-05 5.022718193459924e-07
-99600.00251610769 4.623499805165137e-08 3.1342493646587766 -4.6233751471724815e-05 3.3951389808058174e-07
-99400.00251105527 4.5998900833999534e-08 3.133085246362539 -4.599723623632812e-05 3.913266609194277e-07
-99200.00250600284 4.6076301538191885e-08 3.1200635967272685 -4.6065623761082364e-05 9.919026871564596e-07
-99000.00250095042 4.550392138018926e-08 3.116433880965828 -4.548952097138681e-05 1.1447020434179889e-06
-98800.00249589799 4.399728787705597e-08 -3.139721043487675 -4.3997210817492416e-05 -8.234572038134935e-08
-98600.00249084557 4.4962295811494436e-08 -3.1306926247776237 -4.495962483863636e-05 -4.900806152077775e-07
-98400.00248579314 4.5125459937690784e-08 -3.1112793381170856 -4.51047286982309e-05 -1.3676928189917947e-06
-98200.00248074072 4.551634214271657e-08 -3.120835589765829 -4.550653700707841e-05 -9.44717775973325e-07
-98000.00247568829 4.56891905645772e-08 3.139701852639852 -4.568910889224398e-05 8.63891134461614e-08
-97800.00247063587 4.4107798674775545e-08 3.141335189034049 -4.410779721286673e-05 1.1356194665190777e-08
-97600.00246558344 4.5787492840175616e-08 -3.117114202340362 -4.577377571646224e-05 -1.1206949844383418e-06
-97400.00246053102 4.568363541686799e-08 -3.124731970977106 -4.5677142038957896e-05 -7.702207827503527e-07
-97200.00245547859 4.468389387377823e-08 -3.113181305582129 -4.466586056239841e-05 -1.2693588710283032e-06
-97000.00245042617 4.443573905896329e-08 -3.1042774382111484 -4.4404805924935786e-05 -1.6577443967824568e-06
-96800.00244537374 4.521941905072529e-08 -3.09765341812281 -4.517577449258958e-05 -1.986267424036736e-06
-96600.00244032132 4.398866100998841e-08 -3.0768511001709156 -4.3896504657192637e-05 -2.8459051868851004e-06
-96400.00243526889 4.5703811033438346e-08 -3.0748557719550216 -4.560207072623612e-05 -3.0478662141897317e-06
-96200.00243021647 4.562820094116772e-08 -3.076662431704299 -4.553205199275823e-05 -2.9605679280064745e-06
-96000.00242516404 4.554874724784568e-08 -3.0688260584174767 -4.542821065545155e-05 -3.3115030563246606e-06
-95800.00242011162 4.609422307510549e-08 -3.0666715355672483 -4.596491613173548e-05 -3.45020084924208e-06
-95600.00241505919 4.644355805916638e-08 -3.066832546095092 -4.6313830263766675e-05 -3.4688919692271725e-06
-95400.00241000677 4.560563752528873e-08 -3.08998979821233 -4.5544930405538864e-05 -2.352336804678501e-06
-95200.00240495434 4.5450038107540685e-08 -3.094885442049984 -4.540047104506506e-05 -2.1220727751680712e-06
-95000.00239990192 4.51755497941519e-08 -3.0803958165825556 -4.5090983780138316e-05 -2.762875484563221e-06
-94800.00239484949 4.447201790110241e-08 -3.0740940484589423 -4.4370747730670956e-05 -2.9995202978361224e-06
-94600.00238979707 4.355215072676056e-08 -3.0345692020734143 -4.3302965126335025e-05 -4.652208528632684e-06
-94400.00238474464 4.637623877702005e-08 3.1031246718894008 -4.634192956265437e-05 1.7835603474958273e-06
-94200.00237969222 4.430678710955741e-08 -3.0616987461342986 -4.416545639163161e-05 -3.5360777268789167e-06
-94000.0023746398 4.52750190614007e-08 -3.0528426225240706 -4.509683018372179e-05 -4.012886540977201e-06
-93800.00236958737 4.6225200256326036e-08 -3.0437670191386847 -4.600419236555631e-05 -4.514800497290583e-06
-93600.00236453494 4.5319511257388e-08 -3.0578067542365908 -4.516053106673468e-05 -3.792694870274893e-06
-93400.00235948252 4.531285096620698e-08 -3.053641267036843 -4.5137706346842776e-05 -3.9801920094229e-06
-93200.0023544301 4.516083262857507e-08 -3.0478539217682092 -4.4962564887507384e-05 -4.227122241295955e-06
-93000.00234937767 4.502802003049429e-08 -3.0546331437247387 -4.48578773275532e-05 -3.910681466545718e-06
-92800.00234432524 4.472008234298199e-08 -3.0528085445484834 -4.454394242880966e-05 -3.965218488555244e-06
-92600.00233927282 4.4843906702100155e-08 -3.0320777903605074 -4.457525755130476e-05 -4.90126336177843e-06
-92400.0023342204 4.414789566958145e-08 -3.025598003955911 -4.38512288825077e-05 -5.10944395665236e-06
-92200.00232916797 4.372578926312487e-08 -2.983260158682486 -4.317884849203146e-05 -6.894322996886526e-06
-92000.00232411554 4.5073115298471405e-08 -3.0214159204546984 -4.474802379728082e-05 -5.403710664653172e-06
-91800.00231906312 4.508690270186827e-08 -3.0170925099455403 -4.473792388592912e-05 -5.598835738307439e-06
-91600.0023140107 4.545236887734917e-08 -3.0051749697858003 -4.503009496215071e-05 -6.18129308982418e-06
-91400.00230895827 4.641366374661066e-08 -3.005894770866015 -4.59869904387844e-05 -6.2789244912320186e-06
-91200.00230390584 4.6599724118194374e-08 -3.025553179782424 -4.628633964420814e-05 -5.395280366471411e-06
-91000.00229885342 4.661135155539188e-08 -3.013375633988014 -4.622874006821043e-05 -5.960007175009885e-06
-90800.002293801 4.5608018053848716e-08 -3.0283135885323658 -4.531570645016636e-05 -5.155391325839531e-06
-90600.00228874857 4.518045641806406e-08 -3.0235948287123504 -4.4866286458944415e-05 -5.318832722367439e-06
-90400.00228369614 4.4755962587799534e-08 -3.015335472569049 -4.439971159175826e-05 -5.635760616740093e-06
-90200.00227864372 4.4442242110138833e-08 -3.0024723264621866 -4.401285740440741e-05 -6.162894358618942e-06
-90000.0022735913 4.505981610848818e-08 -2.963041337040573 -4.4343455940065724e-05 -8.002808445928267e-06
-89800.00226853887 4.6816864457798674e-08 -2.950993615276999 -4.5969054358163675e-05 -8.869320102244949e-06
